iTx 	 iRx    ichrec  ifreq 	 emf_real 	 emf_imag
1 	 1 	 1 	 1 	 -7.722396e-15 	 -3.366558e-15
1 	 2 	 1 	 1 	 -7.854323e-15 	 -3.374495e-15
1 	 3 	 1 	 1 	 -7.986250e-15 	 -3.382433e-15
1 	 4 	 1 	 1 	 -8.123469e-15 	 -3.388626e-15
1 	 5 	 1 	 1 	 -8.267422e-15 	 -3.392598e-15
1 	 6 	 1 	 1 	 -8.411374e-15 	 -3.396571e-15
1 	 7 	 1 	 1 	 -8.555327e-15 	 -3.400544e-15
1 	 8 	 1 	 1 	 -8.699279e-15 	 -3.404517e-15
1 	 9 	 1 	 1 	 -8.847384e-15 	 -3.406973e-15
1 	 10 	 1 	 1 	 -9.004312e-15 	 -3.406208e-15
1 	 11 	 1 	 1 	 -9.161240e-15 	 -3.405442e-15
1 	 12 	 1 	 1 	 -9.318168e-15 	 -3.404676e-15
1 	 13 	 1 	 1 	 -9.475096e-15 	 -3.403911e-15
1 	 14 	 1 	 1 	 -9.634822e-15 	 -3.402022e-15
1 	 15 	 1 	 1 	 -9.805742e-15 	 -3.395637e-15
1 	 16 	 1 	 1 	 -9.976662e-15 	 -3.389252e-15
1 	 17 	 1 	 1 	 -1.014758e-14 	 -3.382867e-15
1 	 18 	 1 	 1 	 -1.031850e-14 	 -3.376483e-15
1 	 19 	 1 	 1 	 -1.049063e-14 	 -3.369569e-15
1 	 20 	 1 	 1 	 -1.067663e-14 	 -3.356565e-15
1 	 21 	 1 	 1 	 -1.086263e-14 	 -3.343562e-15
1 	 22 	 1 	 1 	 -1.104863e-14 	 -3.330558e-15
1 	 23 	 1 	 1 	 -1.123464e-14 	 -3.317554e-15
1 	 24 	 1 	 1 	 -1.142064e-14 	 -3.304551e-15
1 	 25 	 1 	 1 	 -1.162224e-14 	 -3.284107e-15
1 	 26 	 1 	 1 	 -1.182449e-14 	 -3.263352e-15
1 	 27 	 1 	 1 	 -1.202673e-14 	 -3.242598e-15
1 	 28 	 1 	 1 	 -1.222898e-14 	 -3.221843e-15
1 	 29 	 1 	 1 	 -1.243123e-14 	 -3.201089e-15
1 	 30 	 1 	 1 	 -1.264818e-14 	 -3.172749e-15
1 	 31 	 1 	 1 	 -1.286792e-14 	 -3.142965e-15
1 	 32 	 1 	 1 	 -1.308767e-14 	 -3.113181e-15
1 	 33 	 1 	 1 	 -1.330742e-14 	 -3.083396e-15
1 	 34 	 1 	 1 	 -1.352716e-14 	 -3.053612e-15
1 	 35 	 1 	 1 	 -1.376046e-14 	 -3.016288e-15
1 	 36 	 1 	 1 	 -1.399904e-14 	 -2.976031e-15
1 	 37 	 1 	 1 	 -1.423762e-14 	 -2.935773e-15
1 	 38 	 1 	 1 	 -1.447620e-14 	 -2.895516e-15
1 	 39 	 1 	 1 	 -1.471477e-14 	 -2.855260e-15
1 	 40 	 1 	 1 	 -1.496551e-14 	 -2.807744e-15
1 	 41 	 1 	 1 	 -1.522435e-14 	 -2.755388e-15
1 	 42 	 1 	 1 	 -1.548318e-14 	 -2.703033e-15
1 	 43 	 1 	 1 	 -1.574202e-14 	 -2.650678e-15
1 	 44 	 1 	 1 	 -1.600086e-14 	 -2.598323e-15
1 	 45 	 1 	 1 	 -1.627016e-14 	 -2.539283e-15
1 	 46 	 1 	 1 	 -1.655079e-14 	 -2.473001e-15
1 	 47 	 1 	 1 	 -1.683142e-14 	 -2.406718e-15
1 	 48 	 1 	 1 	 -1.711204e-14 	 -2.340436e-15
1 	 49 	 1 	 1 	 -1.739267e-14 	 -2.274154e-15
1 	 50 	 1 	 1 	 -1.768173e-14 	 -2.202117e-15
